1.14E+03	7.94E-02
1.14E+03	8.06E-02
1.14E+03	8.18E-02
1.15E+03	8.30E-02
1.15E+03	8.43E-02
1.15E+03	8.55E-02
1.15E+03	8.68E-02
1.15E+03	8.81E-02
1.15E+03	8.94E-02
1.15E+03	9.07E-02
1.15E+03	9.20E-02
1.15E+03	9.34E-02
1.15E+03	9.47E-02
1.16E+03	9.61E-02
1.16E+03	9.75E-02
1.16E+03	9.88E-02
1.16E+03	1.00E-01
1.16E+03	1.02E-01
1.16E+03	1.03E-01
1.16E+03	1.05E-01
1.16E+03	1.06E-01
1.16E+03	1.07E-01
1.16E+03	1.09E-01
1.17E+03	1.10E-01
1.17E+03	1.12E-01
1.17E+03	1.13E-01
1.17E+03	1.15E-01
1.17E+03	1.16E-01
1.17E+03	1.18E-01
1.17E+03	1.19E-01
1.17E+03	1.21E-01
1.17E+03	1.23E-01
1.17E+03	1.24E-01
1.18E+03	1.26E-01
1.18E+03	1.27E-01
1.18E+03	1.29E-01
1.18E+03	1.30E-01
1.18E+03	1.32E-01
1.18E+03	1.34E-01
1.18E+03	1.35E-01
1.18E+03	1.37E-01
1.18E+03	1.38E-01
1.18E+03	1.40E-01
1.19E+03	1.42E-01
1.19E+03	1.43E-01
1.19E+03	1.45E-01
1.19E+03	1.46E-01
1.19E+03	1.48E-01
1.19E+03	1.50E-01
1.19E+03	1.51E-01
1.19E+03	1.53E-01
1.19E+03	1.55E-01
1.19E+03	1.56E-01
1.20E+03	1.58E-01
1.20E+03	1.60E-01
1.20E+03	1.61E-01
1.20E+03	1.63E-01
1.20E+03	1.65E-01
1.20E+03	1.66E-01
1.20E+03	1.68E-01
1.20E+03	1.70E-01
1.20E+03	1.71E-01
1.20E+03	1.73E-01
1.21E+03	1.75E-01
1.21E+03	1.76E-01
1.21E+03	1.78E-01
1.21E+03	1.80E-01
1.21E+03	1.81E-01
1.21E+03	1.83E-01
1.21E+03	1.85E-01
1.21E+03	1.86E-01
1.21E+03	1.88E-01
1.21E+03	1.89E-01
1.22E+03	1.91E-01
1.22E+03	1.93E-01
1.22E+03	1.94E-01
1.22E+03	1.96E-01
1.22E+03	1.98E-01
1.22E+03	1.99E-01
1.22E+03	2.01E-01
1.22E+03	2.02E-01
1.22E+03	2.04E-01
1.22E+03	2.05E-01
1.23E+03	2.07E-01
1.23E+03	2.09E-01
1.23E+03	2.10E-01
1.23E+03	2.12E-01
1.23E+03	2.13E-01
1.23E+03	2.15E-01
1.23E+03	2.16E-01
1.23E+03	2.18E-01
1.23E+03	2.19E-01
1.23E+03	2.21E-01
1.24E+03	2.22E-01
1.24E+03	2.23E-01
1.24E+03	2.25E-01
1.24E+03	2.26E-01
1.24E+03	2.28E-01
1.24E+03	2.29E-01
1.24E+03	2.30E-01
1.24E+03	2.32E-01
1.24E+03	2.33E-01
1.24E+03	2.34E-01
1.25E+03	2.36E-01
1.25E+03	2.37E-01
1.25E+03	2.38E-01
1.25E+03	2.40E-01
1.25E+03	2.41E-01
1.25E+03	2.42E-01
1.25E+03	2.43E-01
1.25E+03	2.44E-01
1.25E+03	2.46E-01
1.25E+03	2.47E-01
1.26E+03	2.48E-01
1.26E+03	2.49E-01
1.26E+03	2.50E-01
1.26E+03	2.51E-01
1.26E+03	2.52E-01
1.26E+03	2.53E-01
1.26E+03	2.54E-01
1.26E+03	2.55E-01
1.26E+03	2.56E-01
1.26E+03	2.57E-01
1.27E+03	2.58E-01
1.27E+03	2.59E-01
1.27E+03	2.60E-01
1.27E+03	2.61E-01
1.27E+03	2.61E-01
1.27E+03	2.62E-01
1.27E+03	2.63E-01
1.27E+03	2.64E-01
1.27E+03	2.64E-01
1.27E+03	2.65E-01
1.28E+03	2.66E-01
1.28E+03	2.66E-01
1.28E+03	2.67E-01
1.28E+03	2.68E-01
1.28E+03	2.68E-01
1.28E+03	2.69E-01
1.28E+03	2.69E-01
1.28E+03	2.70E-01
1.28E+03	2.70E-01
1.28E+03	2.71E-01
1.29E+03	2.71E-01
1.29E+03	2.72E-01
1.29E+03	2.72E-01
1.29E+03	2.72E-01
1.29E+03	2.73E-01
1.29E+03	2.73E-01
1.29E+03	2.73E-01
1.29E+03	2.73E-01
1.29E+03	2.74E-01
1.29E+03	2.74E-01
1.30E+03	2.74E-01
1.30E+03	2.74E-01
1.30E+03	2.74E-01
1.30E+03	2.74E-01
1.30E+03	2.74E-01
1.30E+03	2.74E-01
1.30E+03	2.74E-01
1.30E+03	2.74E-01
1.30E+03	2.74E-01
1.30E+03	2.74E-01
1.31E+03	2.74E-01
1.31E+03	2.74E-01
1.31E+03	2.74E-01
1.31E+03	2.73E-01
1.31E+03	2.73E-01
1.31E+03	2.73E-01
1.31E+03	2.73E-01
1.31E+03	2.72E-01
1.31E+03	2.72E-01
1.31E+03	2.72E-01
1.32E+03	2.71E-01
1.32E+03	2.71E-01
1.32E+03	2.70E-01
1.32E+03	2.70E-01
1.32E+03	2.69E-01
1.32E+03	2.69E-01
1.32E+03	2.68E-01
1.32E+03	2.68E-01
1.32E+03	2.67E-01
1.32E+03	2.66E-01
1.33E+03	2.66E-01
1.33E+03	2.65E-01
1.33E+03	2.64E-01
1.33E+03	2.64E-01
1.33E+03	2.63E-01
1.33E+03	2.62E-01
1.33E+03	2.61E-01
1.33E+03	2.61E-01
1.33E+03	2.60E-01
1.33E+03	2.59E-01
1.34E+03	2.58E-01
1.34E+03	2.57E-01
1.34E+03	2.56E-01
1.34E+03	2.55E-01
1.34E+03	2.54E-01
1.34E+03	2.53E-01
1.34E+03	2.52E-01
1.34E+03	2.51E-01
1.34E+03	2.50E-01
1.34E+03	2.49E-01
1.35E+03	2.48E-01
1.35E+03	2.47E-01
1.35E+03	2.46E-01
1.35E+03	2.44E-01
1.35E+03	2.43E-01
1.35E+03	2.42E-01
1.35E+03	2.41E-01
1.35E+03	2.40E-01
1.35E+03	2.38E-01
1.35E+03	2.37E-01
1.36E+03	2.36E-01
1.36E+03	2.34E-01
1.36E+03	2.33E-01
1.36E+03	2.32E-01
1.36E+03	2.30E-01
1.36E+03	2.29E-01
1.36E+03	2.28E-01
1.36E+03	2.26E-01
1.36E+03	2.25E-01
1.36E+03	2.23E-01
1.37E+03	2.22E-01
1.37E+03	2.21E-01
1.37E+03	2.19E-01
1.37E+03	2.18E-01
1.37E+03	2.16E-01
1.37E+03	2.15E-01
1.37E+03	2.13E-01
1.37E+03	2.12E-01
1.37E+03	2.10E-01
1.37E+03	2.09E-01
1.38E+03	2.07E-01
1.38E+03	2.05E-01
1.38E+03	2.04E-01
1.38E+03	2.02E-01
1.38E+03	2.01E-01
1.38E+03	1.99E-01
1.38E+03	1.98E-01
1.38E+03	1.96E-01
1.38E+03	1.94E-01
1.38E+03	1.93E-01
1.39E+03	1.91E-01
1.39E+03	1.89E-01
1.39E+03	1.88E-01
1.39E+03	1.86E-01
1.39E+03	1.85E-01
1.39E+03	1.83E-01
1.39E+03	1.81E-01
1.39E+03	1.80E-01
1.39E+03	1.78E-01
1.39E+03	1.76E-01
1.40E+03	1.75E-01
1.40E+03	1.73E-01
1.40E+03	1.71E-01
1.40E+03	1.70E-01
1.40E+03	1.68E-01
1.40E+03	1.66E-01
1.40E+03	1.65E-01
1.40E+03	1.63E-01
1.40E+03	1.61E-01
1.40E+03	1.60E-01
1.41E+03	1.58E-01
1.41E+03	1.56E-01
1.41E+03	1.55E-01
1.41E+03	1.53E-01
1.41E+03	1.51E-01
1.41E+03	1.50E-01
1.41E+03	1.48E-01
1.41E+03	1.46E-01
1.41E+03	1.45E-01
1.41E+03	1.43E-01
1.42E+03	1.42E-01
1.42E+03	1.40E-01
1.42E+03	1.38E-01
1.42E+03	1.37E-01
1.42E+03	1.35E-01
1.42E+03	1.34E-01
1.42E+03	1.32E-01
1.42E+03	1.30E-01
1.42E+03	1.29E-01
1.42E+03	1.27E-01
1.43E+03	1.26E-01
1.43E+03	1.24E-01
1.43E+03	1.22E-01
1.43E+03	1.21E-01
1.43E+03	1.19E-01
1.43E+03	1.18E-01
1.43E+03	1.16E-01
1.43E+03	1.15E-01
1.43E+03	1.13E-01
1.43E+03	1.12E-01
1.44E+03	1.10E-01
1.44E+03	1.09E-01
1.44E+03	1.07E-01
1.44E+03	1.06E-01
1.44E+03	1.04E-01
1.44E+03	1.03E-01
1.44E+03	1.02E-01
1.44E+03	1.00E-01
1.44E+03	9.86E-02
1.44E+03	9.72E-02
1.45E+03	9.58E-02
1.45E+03	9.44E-02
1.45E+03	9.31E-02
1.45E+03	9.17E-02
1.45E+03	9.04E-02
1.45E+03	8.90E-02
1.45E+03	8.77E-02
1.45E+03	8.64E-02
1.45E+03	8.51E-02
1.45E+03	8.38E-02
1.46E+03	8.25E-02
1.46E+03	8.12E-02
1.46E+03	7.99E-02
1.46E+03	7.87E-02
1.46E+03	7.75E-02
1.46E+03	7.62E-02
1.46E+03	7.50E-02
1.46E+03	7.38E-02
1.46E+03	7.26E-02
1.46E+03	7.15E-02
1.47E+03	7.03E-02
1.47E+03	6.91E-02
1.47E+03	6.80E-02
1.47E+03	6.69E-02
1.47E+03	6.57E-02
1.47E+03	6.46E-02
1.47E+03	6.35E-02
1.47E+03	6.25E-02
1.47E+03	6.14E-02
1.47E+03	6.03E-02
1.48E+03	5.93E-02
1.48E+03	5.83E-02
1.48E+03	5.72E-02
1.48E+03	5.62E-02
1.48E+03	5.52E-02
1.48E+03	5.43E-02
1.48E+03	5.33E-02
1.48E+03	5.23E-02
1.48E+03	5.14E-02
1.48E+03	5.05E-02
1.49E+03	4.95E-02
1.49E+03	4.86E-02
1.49E+03	4.77E-02
1.49E+03	4.68E-02
1.49E+03	4.60E-02
1.49E+03	4.51E-02
1.49E+03	4.42E-02
1.49E+03	4.34E-02
1.49E+03	4.26E-02
1.49E+03	4.18E-02
1.50E+03	4.10E-02
1.50E+03	4.02E-02
1.50E+03	3.94E-02
1.50E+03	3.86E-02
1.50E+03	3.79E-02
1.50E+03	3.71E-02
1.50E+03	3.64E-02
1.50E+03	3.56E-02
1.50E+03	3.49E-02
1.50E+03	3.42E-02
1.51E+03	3.35E-02
1.51E+03	3.29E-02
1.51E+03	3.22E-02
1.51E+03	3.15E-02
1.51E+03	3.09E-02
1.51E+03	3.02E-02
1.51E+03	2.96E-02
1.51E+03	2.90E-02
1.51E+03	2.84E-02
1.51E+03	2.78E-02
1.52E+03	2.72E-02
1.52E+03	2.66E-02
1.52E+03	2.60E-02
1.52E+03	2.55E-02
1.52E+03	2.49E-02
1.52E+03	2.44E-02
1.52E+03	2.39E-02
1.52E+03	2.33E-02
1.52E+03	2.28E-02
1.52E+03	2.23E-02
1.53E+03	2.18E-02
1.53E+03	2.13E-02
1.53E+03	2.09E-02
1.53E+03	2.04E-02
1.53E+03	1.99E-02
1.53E+03	1.95E-02
1.53E+03	1.90E-02
1.53E+03	1.86E-02
1.53E+03	1.82E-02
1.53E+03	1.77E-02
1.54E+03	1.73E-02
1.54E+03	1.69E-02
1.54E+03	1.65E-02
1.54E+03	1.61E-02
1.54E+03	1.58E-02
1.54E+03	1.54E-02
1.54E+03	1.50E-02
1.54E+03	1.47E-02
1.54E+03	1.43E-02
1.54E+03	1.40E-02
1.55E+03	1.36E-02
1.55E+03	1.33E-02
1.55E+03	1.30E-02
1.55E+03	1.27E-02
1.55E+03	1.24E-02
1.55E+03	1.21E-02
1.55E+03	1.18E-02
1.55E+03	1.15E-02
1.55E+03	1.12E-02
1.55E+03	1.09E-02
1.56E+03	1.06E-02
1.56E+03	1.04E-02
1.56E+03	1.01E-02
1.56E+03	9.83E-03
1.56E+03	9.58E-03
1.56E+03	9.34E-03
1.56E+03	9.10E-03
1.56E+03	8.86E-03
1.56E+03	8.63E-03
1.56E+03	8.41E-03
1.57E+03	8.19E-03
1.57E+03	7.97E-03
1.57E+03	7.76E-03
1.57E+03	7.56E-03
1.57E+03	7.36E-03
1.57E+03	7.16E-03
1.57E+03	6.97E-03
1.57E+03	6.78E-03
1.57E+03	6.60E-03
1.57E+03	6.42E-03
1.58E+03	6.25E-03
1.58E+03	6.08E-03
1.58E+03	5.91E-03
1.58E+03	5.75E-03
1.58E+03	5.59E-03
1.58E+03	5.44E-03
1.58E+03	5.29E-03
1.58E+03	5.14E-03
1.58E+03	5.00E-03
1.58E+03	4.86E-03
1.59E+03	4.72E-03
1.59E+03	4.59E-03
1.59E+03	4.46E-03
1.59E+03	4.33E-03
1.59E+03	4.21E-03
1.59E+03	4.09E-03
1.59E+03	3.97E-03
1.59E+03	3.86E-03
1.59E+03	3.75E-03
1.59E+03	3.64E-03
1.60E+03	3.53E-03
1.60E+03	3.43E-03
1.60E+03	3.33E-03
1.60E+03	3.23E-03
1.60E+03	3.14E-03
